# gamma_ia,gamma_is,gamma_as = 0.109,0.205603,0.3   theta_young = 30.0000 deg   (Young from gamma_is/gamma_as)
# theta_inf = 43.2042 +/- 1.7641 deg, tau = 2.778219e+06 s, fit_rms = 0.55244, n = 36, error_inf = +13.2043 deg
step,time_s,meniscus,y_wall,theta_deg,theta_plate_deg,R_arc_m,x_contact_m,n_points,theta_young_deg,error_deg
484,8.573320e+05,right,0.000000e+00,77.7852,77.7852,1.012588e-04,2.301380e-04,66,30.0000,47.7853
532,9.533320e+05,left,0.000000e+00,76.5077,76.5077,1.047621e-04,6.916774e-05,66,30.0000,46.5077
532,9.533320e+05,right,0.000000e+00,76.5077,76.5077,1.047621e-04,2.308323e-04,66,30.0000,46.5077
579,1.047330e+06,left,0.000000e+00,75.3477,75.3477,1.080574e-04,6.851032e-05,66,30.0000,45.3478
579,1.047330e+06,right,0.000000e+00,75.3477,75.3477,1.080574e-04,2.314897e-04,66,30.0000,45.3478
627,1.143330e+06,left,0.000000e+00,74.2550,74.2550,1.112396e-04,6.786280e-05,66,30.0000,44.2551
627,1.143330e+06,right,0.000000e+00,74.2550,74.2550,1.112396e-04,2.321372e-04,66,30.0000,44.2551
675,1.239330e+06,left,0.000000e+00,73.2599,73.2599,1.141659e-04,6.724366e-05,66,30.0000,43.2599
675,1.239330e+06,right,0.000000e+00,73.2599,73.2599,1.141659e-04,2.327563e-04,66,30.0000,43.2599
722,1.333330e+06,left,0.000000e+00,72.3830,72.3830,1.167112e-04,6.666626e-05,66,30.0000,42.3831
722,1.333330e+06,right,0.000000e+00,72.3830,72.3830,1.167112e-04,2.333337e-04,66,30.0000,42.3831
770,1.429330e+06,left,0.000000e+00,71.6201,71.6201,1.187617e-04,6.612050e-05,66,30.0000,41.6201
770,1.429330e+06,right,0.000000e+00,71.6201,71.6201,1.187617e-04,2.338795e-04,66,30.0000,41.6201
817,1.523330e+06,left,0.000000e+00,71.1771,71.1771,1.192178e-04,6.569044e-05,66,30.0000,41.1771
817,1.523330e+06,right,0.000000e+00,71.1771,71.1771,1.192178e-04,2.343096e-04,66,30.0000,41.1771
865,1.619330e+06,left,0.000000e+00,68.2271,68.2271,1.357764e-04,6.439581e-05,65,30.0000,38.2271
865,1.619330e+06,right,0.000000e+00,68.2271,68.2271,1.357764e-04,2.356042e-04,65,30.0000,38.2271
913,1.715330e+06,left,0.000000e+00,67.4754,67.4754,1.386060e-04,6.384177e-05,65,30.0000,37.4754
913,1.715330e+06,right,0.000000e+00,67.4754,67.4754,1.386060e-04,2.361582e-04,65,30.0000,37.4754
960,1.809330e+06,left,0.000000e+00,66.8090,66.8090,1.410207e-04,6.332333e-05,65,30.0000,36.8090
960,1.809330e+06,right,0.000000e+00,66.8090,66.8090,1.410207e-04,2.366767e-04,65,30.0000,36.8090
1008,1.905330e+06,left,0.000000e+00,66.2022,66.2022,1.430600e-04,6.282030e-05,65,30.0000,36.2023
1008,1.905330e+06,right,0.000000e+00,66.2022,66.2022,1.430600e-04,2.371797e-04,65,30.0000,36.2023
1055,1.999330e+06,left,0.000000e+00,65.6878,65.6878,1.445368e-04,6.235625e-05,65,30.0000,35.6879
1055,1.999330e+06,right,0.000000e+00,65.6878,65.6878,1.445368e-04,2.376438e-04,65,30.0000,35.6879
1103,2.095330e+06,left,0.000000e+00,65.2808,65.2808,1.451949e-04,6.192718e-05,65,30.0000,35.2808
1103,2.095330e+06,right,0.000000e+00,65.2808,65.2808,1.451949e-04,2.380728e-04,65,30.0000,35.2808
1150,2.189330e+06,left,0.000000e+00,65.1895,65.1895,1.434859e-04,6.162327e-05,65,30.0000,35.1896
1150,2.189330e+06,right,0.000000e+00,65.1895,65.1895,1.434859e-04,2.383767e-04,65,30.0000,35.1896
1198,2.285330e+06,left,0.000000e+00,62.3459,62.3459,1.672510e-04,6.030671e-05,64,30.0000,32.3459
1198,2.285330e+06,right,0.000000e+00,62.3459,62.3459,1.672510e-04,2.396933e-04,64,30.0000,32.3459
1246,2.381330e+06,left,0.000000e+00,61.8972,61.8972,1.687301e-04,5.985778e-05,64,30.0000,31.8972
1246,2.381330e+06,right,0.000000e+00,61.8972,61.8972,1.687301e-04,2.401422e-04,64,30.0000,31.8972
1293,2.475330e+06,left,0.000000e+00,61.5106,61.5106,1.697057e-04,5.943921e-05,64,30.0000,31.5106
1293,2.475330e+06,right,0.000000e+00,61.5106,61.5106,1.697057e-04,2.405608e-04,64,30.0000,31.5106
1341,2.571330e+06,left,0.000000e+00,61.1777,61.1777,1.701108e-04,5.903670e-05,64,30.0000,31.1777
1341,2.571330e+06,right,0.000000e+00,61.1777,61.1777,1.701108e-04,2.409633e-04,64,30.0000,31.1777
1388,2.665330e+06,left,0.000000e+00,60.9331,60.9331,1.697062e-04,5.867610e-05,64,30.0000,30.9331
1388,2.665330e+06,right,0.000000e+00,60.9331,60.9331,1.697062e-04,2.413239e-04,64,30.0000,30.9331
1436,2.761330e+06,left,0.000000e+00,60.8320,60.8320,1.677971e-04,5.836872e-05,64,30.0000,30.8321
1436,2.761330e+06,right,0.000000e+00,60.8320,60.8320,1.677971e-04,2.416313e-04,64,30.0000,30.8321
1484,2.857330e+06,left,0.000000e+00,58.4346,58.4346,1.947470e-04,5.718025e-05,63,30.0000,28.4347
1484,2.857330e+06,right,0.000000e+00,58.4346,58.4346,1.947470e-04,2.428197e-04,63,30.0000,28.4347
1531,2.951330e+06,left,0.000000e+00,58.1547,58.1547,1.948883e-04,5.680489e-05,63,30.0000,28.1547
1531,2.951330e+06,right,0.000000e+00,58.1547,58.1547,1.948883e-04,2.431951e-04,63,30.0000,28.1547
1579,3.047330e+06,left,0.000000e+00,57.9111,57.9111,1.945238e-04,5.644028e-05,63,30.0000,27.9112
1579,3.047330e+06,right,0.000000e+00,57.9111,57.9111,1.945238e-04,2.435597e-04,63,30.0000,27.9112
1626,3.141330e+06,left,0.000000e+00,57.7235,57.7235,1.935441e-04,5.610588e-05,63,30.0000,27.7235
1626,3.141330e+06,right,0.000000e+00,57.7235,57.7235,1.935441e-04,2.438941e-04,63,30.0000,27.7235
1674,3.237330e+06,left,0.000000e+00,57.5990,57.5990,1.917204e-04,5.579381e-05,63,30.0000,27.5990
1674,3.237330e+06,right,0.000000e+00,57.5990,57.5990,1.917204e-04,2.442062e-04,63,30.0000,27.5990
1722,3.333330e+06,left,0.000000e+00,57.5958,57.5958,1.884167e-04,5.553465e-05,63,30.0000,27.5958
1722,3.333330e+06,right,0.000000e+00,57.5958,57.5958,1.884167e-04,2.444653e-04,63,30.0000,27.5958
1769,3.427330e+06,left,0.000000e+00,55.4137,55.4137,2.192803e-04,5.440438e-05,62,30.0000,25.4137
1769,3.427330e+06,right,0.000000e+00,55.4137,55.4137,2.192803e-04,2.455956e-04,62,30.0000,25.4137
1817,3.523330e+06,left,0.000000e+00,55.2422,55.2422,2.179573e-04,5.407414e-05,62,30.0000,25.2422
1817,3.523330e+06,right,0.000000e+00,55.2422,55.2422,2.179573e-04,2.459259e-04,62,30.0000,25.2422
1864,3.617330e+06,left,0.000000e+00,55.1090,55.1090,2.161701e-04,5.376738e-05,62,30.0000,25.1090
1864,3.617330e+06,right,0.000000e+00,55.1090,55.1090,2.161701e-04,2.462326e-04,62,30.0000,25.1090
1912,3.713330e+06,left,0.000000e+00,55.0168,55.0168,2.137304e-04,5.347490e-05,62,30.0000,25.0168
1912,3.713330e+06,right,0.000000e+00,55.0168,55.0168,2.137304e-04,2.465251e-04,62,30.0000,25.0168
1960,3.809330e+06,left,0.000000e+00,54.9866,54.9866,2.104241e-04,5.321156e-05,62,30.0000,24.9866
1960,3.809330e+06,right,0.000000e+00,54.9866,54.9866,2.104241e-04,2.467884e-04,62,30.0000,24.9866
2007,3.903330e+06,left,0.000000e+00,55.0640,55.0640,2.057054e-04,5.300274e-05,62,30.0000,25.0641
2007,3.903330e+06,right,0.000000e+00,55.0640,55.0640,2.057054e-04,2.469973e-04,62,30.0000,25.0641
2055,3.999330e+06,left,0.000000e+00,53.0176,53.0176,2.400226e-04,5.189539e-05,61,30.0000,23.0176
2055,3.999330e+06,right,0.000000e+00,53.0176,53.0176,2.400226e-04,2.481046e-04,61,30.0000,23.0176
2102,4.093330e+06,left,0.000000e+00,52.9272,52.9272,2.373816e-04,5.161341e-05,61,30.0000,22.9273
2102,4.093330e+06,right,0.000000e+00,52.9272,52.9272,2.373816e-04,2.483866e-04,61,30.0000,22.9273
2150,4.189330e+06,left,0.000000e+00,52.8666,52.8666,2.342050e-04,5.134150e-05,61,30.0000,22.8666
2150,4.189330e+06,right,0.000000e+00,52.8666,52.8666,2.342050e-04,2.486585e-04,61,30.0000,22.8666
2198,4.285330e+06,left,0.000000e+00,52.8438,52.8438,2.304739e-04,5.108875e-05,61,30.0000,22.8438
2198,4.285330e+06,right,0.000000e+00,52.8438,52.8438,2.304739e-04,2.489112e-04,61,30.0000,22.8438
2245,4.379330e+06,left,0.000000e+00,52.8769,52.8769,2.259869e-04,5.086856e-05,61,30.0000,22.8770
2245,4.379330e+06,right,0.000000e+00,52.8769,52.8769,2.259869e-04,2.491314e-04,61,30.0000,22.8770
2293,4.475330e+06,left,0.000000e+00,53.0144,53.0144,2.198422e-04,5.069291e-05,61,30.0000,23.0144
2293,4.475330e+06,right,0.000000e+00,53.0144,53.0144,2.198422e-04,2.493071e-04,61,30.0000,23.0144
2340,4.569330e+06,left,0.000000e+00,51.0688,51.0688,2.571306e-04,4.961000e-05,60,30.0000,21.0688
2340,4.569330e+06,right,0.000000e+00,51.0688,51.0688,2.571306e-04,2.503900e-04,60,30.0000,21.0688
2388,4.665330e+06,left,0.000000e+00,51.0303,51.0303,2.533023e-04,4.935552e-05,60,30.0000,21.0304
2388,4.665330e+06,right,0.000000e+00,51.0303,51.0303,2.533023e-04,2.506445e-04,60,30.0000,21.0304
2435,4.759330e+06,left,0.000000e+00,51.0195,51.0195,2.491478e-04,4.912062e-05,60,30.0000,21.0195
2435,4.759330e+06,right,0.000000e+00,51.0195,51.0195,2.491478e-04,2.508794e-04,60,30.0000,21.0195
2483,4.855330e+06,left,0.000000e+00,51.0426,51.0426,2.443971e-04,4.889878e-05,60,30.0000,21.0426
2483,4.855330e+06,right,0.000000e+00,51.0426,51.0426,2.443971e-04,2.511012e-04,60,30.0000,21.0426
2531,4.951330e+06,left,0.000000e+00,51.1163,51.1163,2.388649e-04,4.870272e-05,60,30.0000,21.1164
2531,4.951330e+06,right,0.000000e+00,51.1163,51.1163,2.388649e-04,2.512973e-04,60,30.0000,21.1164
2578,5.045330e+06,left,0.000000e+00,51.2793,51.2793,2.320008e-04,4.855555e-05,60,30.0000,21.2793
2578,5.045330e+06,right,0.000000e+00,51.2793,51.2793,2.320008e-04,2.514444e-04,60,30.0000,21.2793
2626,5.141330e+06,left,0.000000e+00,49.4352,49.4352,2.710829e-04,4.749234e-05,59,30.0000,19.4353
2626,5.141330e+06,right,0.000000e+00,49.4352,49.4352,2.710829e-04,2.525077e-04,59,30.0000,19.4353
2673,5.235330e+06,left,0.000000e+00,49.4326,49.4326,2.665044e-04,4.726871e-05,59,30.0000,19.4327
2673,5.235330e+06,right,0.000000e+00,49.4326,49.4326,2.665044e-04,2.527313e-04,59,30.0000,19.4327
2721,5.331330e+06,left,0.000000e+00,49.4522,49.4522,2.615259e-04,4.705295e-05,59,30.0000,19.4523
2721,5.331330e+06,right,0.000000e+00,49.4522,49.4522,2.615259e-04,2.529470e-04,59,30.0000,19.4523
2769,5.427330e+06,left,0.000000e+00,49.5024,49.5024,2.560951e-04,4.685394e-05,59,30.0000,19.5024
2769,5.427330e+06,right,0.000000e+00,49.5024,49.5024,2.560951e-04,2.531461e-04,59,30.0000,19.5024
2816,5.521330e+06,left,0.000000e+00,49.5924,49.5924,2.501522e-04,4.668079e-05,59,30.0000,19.5924
2816,5.521330e+06,right,0.000000e+00,49.5924,49.5924,2.501522e-04,2.533192e-04,59,30.0000,19.5924
2864,5.616220e+06,left,0.000000e+00,49.7573,49.7573,2.429350e-04,4.654407e-05,59,30.0000,19.7573
2864,5.616220e+06,right,0.000000e+00,49.7573,49.7573,2.429350e-04,2.534559e-04,59,30.0000,19.7573
